doc_id,umap_x,umap_y,domain,source_type,review_status,title
e6ff6506a72c418099fb17add7fd13cd,9.8312,4.9776,code,github_docs,needs_update,python/cpython: multiprocessing
3c4a968a276642e8a7f2f1d455805258,10.5952,5.3656,code,github_docs,needs_update,python/cpython: multiprocessing
bc1ecda42dab41c5a24124bd1e0c4f8a,11.0165,4.9154,code,github_docs,needs_update,python/cpython: multiprocessing
3a5f1f895da64b9b9afd26d233d10ddd,9.9034,4.9426,code,github_docs,needs_update,python/cpython: multiprocessing
6ac142e058ea4ec08bb66ae1dc335d0b,11.2553,6.4531,code,github_docs,approved,nodejs/node: worker_threads
73ed2fee0b674246bc208482da482fba,11.5827,6.0811,code,github_docs,needs_update,nodejs/node: worker_threads
1e095ef16cc24a01bca6c24314184662,11.5982,6.1600,code,github_docs,needs_update,nodejs/node: worker_threads
2985371763fa4bc4bc941c291f7d5cbc,9.9750,5.3358,code,github_docs,needs_update,nodejs/node: worker_threads
6f57e47bc6f94ddea72dc9baf7157e1f,11.3871,6.2234,code,github_docs,needs_update,nodejs/node: worker_threads
ce26b591c79945adaa26f04a050dc31e,11.4212,6.2782,code,github_docs,needs_update,nodejs/node: worker_threads
4ddd29aa806b457888db6da97c16b573,11.1199,6.4829,code,github_docs,needs_update,nodejs/node: worker_threads
b57df538dd2c4baf8deac08d94febd3a,11.6600,5.5737,code,github_docs,needs_update,nodejs/node: worker_threads
e51d6dfc57b04bae8c34aedbf1d4e614,10.8284,6.2381,code,github_docs,needs_update,nodejs/node: worker_threads
6d85690fdf71495aa2fef596a58c2c7b,11.4066,6.1321,code,github_docs,needs_update,nodejs/node: worker_threads
9009b6269a604bec9c5906e82ce56804,10.4644,7.7533,code,github_docs,needs_update,nodejs/node: url
2c10f2baeed24588b78ab4700a149e0b,11.1928,7.1430,code,github_docs,needs_update,nodejs/node: url
d25c62f846e04397becf5b0c21cf421d,10.4204,7.7474,code,github_docs,needs_update,nodejs/node: url
1629ab75d4654beabeca891d0f421193,10.3746,7.2083,code,github_docs,approved,nodejs/node: url
74c7596758624b64955e75425c62e97b,10.5180,7.7956,code,github_docs,approved,nodejs/node: url
ba1ae8d930e941aab51592630550c90f,9.1574,7.6693,code,github_docs,approved,nodejs/node: url
134f66b4e422414d8e602ebe274f6673,11.7655,6.7878,code,github_docs,needs_update,nodejs/node: diagnostics_channel
03c97e31e7524d05925ae1c7c13bac8e,11.8591,6.7543,code,github_docs,needs_update,nodejs/node: diagnostics_channel
15a026425b4f4be7bee11f6e46c305b2,11.7718,6.7841,code,github_docs,needs_update,nodejs/node: diagnostics_channel
63d322a8c46444e792b61c5c75fe0a34,11.7174,6.7323,code,github_docs,approved,nodejs/node: diagnostics_channel
a7aaf6ac1af24d44ae11009060c818cd,11.5274,5.3685,code,github_docs,approved,nodejs/node: diagnostics_channel
a65f49ffb49c4b90b3920a2c847589b5,10.7969,6.8439,code,github_docs,approved,nodejs/node: child_process
2831e079d0f745c6a284be43998ba419,10.6266,5.5441,code,github_docs,needs_update,nodejs/node: child_process
a5d0ca1b52b34ff89a88bdb48f447126,11.0236,5.7121,code,github_docs,approved,nodejs/node: child_process
2a8d9543b3314b09843beb3328894f39,10.6558,5.5379,code,github_docs,needs_update,nodejs/node: child_process
596dab4b51d24dd5b2b8a9c76ba8b642,11.0301,5.7245,code,github_docs,needs_update,nodejs/node: child_process
2db923b8bd424af9b375f08a36fca971,10.9054,5.6107,code,github_docs,needs_update,nodejs/node: child_process
be4c60e56c8e48b1b481e4e118d0ab87,11.0687,5.7602,code,github_docs,needs_update,nodejs/node: child_process
c5d1c0a786904caaa5de0dff36195b09,10.9610,5.5887,code,github_docs,needs_update,nodejs/node: child_process
9ff84fb4885b400292b6e7d784ef7d9a,10.6073,5.4921,code,github_docs,approved,nodejs/node: child_process
adf4d7f2894c4a7fb55c94a7934420f7,10.8204,5.5792,code,github_docs,needs_update,nodejs/node: child_process
0a8945d3a631440b9a5f3d42fc878029,10.6783,5.5594,code,github_docs,needs_update,nodejs/node: child_process
b7c634d24c4e4a0ca1263c22949746af,10.6718,5.4900,code,github_docs,approved,nodejs/node: child_process
577302e7f4c640a08359349a60bda181,10.9656,5.6439,code,github_docs,needs_update,nodejs/node: child_process
9e28570c604f4b44acf390605ce60a91,10.9546,5.6428,code,github_docs,needs_update,nodejs/node: child_process
073f59268ba94b12a8672068fb78ae02,11.2853,5.6093,code,github_docs,approved,nodejs/node: child_process
33b14846048e4cee90391a4864bdd20c,11.3770,5.3870,code,github_docs,needs_update,nodejs/node: child_process
aee91992b0ae4152b77b95a8e2ce18d1,10.8459,5.5548,code,github_docs,approved,nodejs/node: child_process
177376dac64a4351948b0c4cad9bdc2c,8.3368,6.9271,code,github_docs,needs_update,python/cpython: importlib
c9e541ad162f4f6bbee92d3e4f3d6e0a,8.0840,6.8065,code,github_docs,needs_update,python/cpython: importlib
b0d24d8cfa8647eb86c32d6e388a95ad,8.2203,6.7414,code,github_docs,needs_update,python/cpython: importlib
667a19a1bdf944b5b030fea1eee1b877,8.0390,7.0338,code,github_docs,needs_update,python/cpython: importlib
d4d5a45a1e6d4a638bc74751c51c3c81,10.6757,4.4884,code,github_docs,needs_update,python/cpython: asyncio-stream
6660aa6c14a644429da51e334a304f0d,11.1829,6.9553,code,github_docs,needs_update,nodejs/node: v8
812b7069db9f41d8a00f3444c6089f15,11.1989,6.8748,code,github_docs,needs_update,nodejs/node: v8
8c4967d7dc26498e97e2542d02bead05,11.4363,7.0918,code,github_docs,needs_update,nodejs/node: v8
99dc47024ac3415ebb390d77c964c8de,10.9731,8.1066,code,github_docs,approved,nodejs/node: v8
7f9504fb16da486a9bc2d3627fe4b173,11.9762,7.0858,code,github_docs,needs_update,nodejs/node: v8
fb071914da864a688c413d17c56192f7,11.9924,7.0849,code,github_docs,approved,nodejs/node: v8
cb96392c12ea4c699204b84182df57dd,11.3641,7.3036,code,github_docs,needs_update,nodejs/node: v8
83d54c467f064568a649adb2549fec2e,11.4377,7.3209,code,github_docs,approved,nodejs/node: v8
200468d05465476399d742caf20a41e2,11.2131,6.6988,code,github_docs,needs_update,nodejs/node: v8
af395790ad5b4c22b0f970e6500d32ae,7.2861,5.9111,code,github_docs,needs_update,python/cpython: collections.abc
87e9b4674042436ca395c019cf1e2fee,7.4654,5.6131,code,github_docs,needs_update,python/cpython: collections.abc
1ec2afae03eb4ca78b2f474600cbdb5f,7.3022,5.9513,code,github_docs,needs_update,python/cpython: collections.abc
4b874ac495224c6fb2a253cf0f05fcaf,11.8907,5.1588,code,github_docs,needs_update,nodejs/node: dns
a2f86984d11b42b4a028ab3bc15e3a3d,11.9587,5.1901,code,github_docs,needs_update,nodejs/node: dns
6c8e33699cf1490cbecb3763feb3afa9,11.9188,5.1376,code,github_docs,needs_update,nodejs/node: dns
f28a15e9b1334a33a4b047d624d6f8bd,11.9312,5.1571,code,github_docs,needs_update,nodejs/node: dns
12ca0e5dcd464596a391802ab99479f3,11.9537,5.2290,code,github_docs,needs_update,nodejs/node: dns
d9b525d303884075b3ad259ea7e918c5,11.5562,8.9942,code,github_docs,approved,nodejs/node: assert
8d5b427145774035985e16ea9fa751fc,11.5782,9.0350,code,github_docs,approved,nodejs/node: assert
2f558b77d39e4f7b838917c4d00ff3a9,11.6057,9.0204,code,github_docs,needs_update,nodejs/node: assert
72ae18150736460086bb885cfeb7125b,11.5659,9.0131,code,github_docs,needs_update,nodejs/node: assert
f3302fca10874481a37e822c7dd9e49e,11.4943,8.7702,code,github_docs,needs_update,nodejs/node: assert
5c720088184146a189873742de6c4fc6,11.6840,8.1806,code,github_docs,needs_update,nodejs/node: assert
f08748e221384a2a9b2eecb43c186b21,11.5846,9.0253,code,github_docs,approved,nodejs/node: assert
8314bd4c52cf43f0bf6b08a0572bd908,9.0915,6.4369,code,github_docs,needs_update,python/cpython: logging.handlers
4a36c42cc8e045af8ba98be2c1fee713,9.0582,6.4897,code,github_docs,needs_update,python/cpython: logging.handlers
718ff82f816a44b0a306ca947b5edb36,11.5421,5.3370,code,github_docs,needs_update,python/cpython: logging.handlers
91674d1f1f894b6cb6c65ac7c863fead,10.7052,5.0433,code,github_docs,needs_update,python/cpython: logging.handlers
d6a8cb7534e0413088bcb850ef631769,8.5023,6.0771,code,github_docs,needs_update,python/cpython: logging.handlers
67b7c313f18a46bfac11c362bf3f9550,10.0329,4.8893,code,github_docs,needs_update,python/cpython: concurrent.futures
99272f26f69b48d1b3fda627391aa5e5,10.6672,4.2370,code,github_docs,needs_update,python/cpython: concurrent.futures
0af32a2edd5e4de19ce82ab15e8cb915,9.9663,4.9159,code,github_docs,needs_update,python/cpython: concurrent.futures
285994005f8c4a54b14ac6677f2a545a,9.6404,7.3145,code,github_docs,needs_update,nodejs/node: zlib
91d068565ddc4588a6f97de8aa8c77be,9.5870,7.2682,code,github_docs,needs_update,nodejs/node: zlib
3f82fc142f884584b1c22b75e536e8f0,9.5737,7.2245,code,github_docs,needs_update,nodejs/node: zlib
0d03f76e7d9d4922b12c4a58c0752b82,9.5964,7.2632,code,github_docs,needs_update,nodejs/node: zlib
80ebcc45d63b4700ba3153a16003ea8d,12.6285,7.4296,code,github_docs,needs_update,nodejs/node: deprecations
491bc6c555b04f36a848f0961f022e13,11.1318,7.5080,code,github_docs,needs_update,nodejs/node: deprecations
d9c8589212dd4cf28a9e97c3f4d3f26d,12.3646,7.4209,code,github_docs,needs_update,nodejs/node: deprecations
4a329044010c460a9f60765ad165b655,11.5207,6.1136,code,github_docs,needs_update,nodejs/node: deprecations
c05c39a0911048d5a4b41d36238f90dd,10.9911,7.2026,code,github_docs,needs_update,nodejs/node: deprecations
ca2ae4ab8f794e0195bee63aa95efdfd,11.2046,7.5010,code,github_docs,approved,nodejs/node: deprecations
2908fbd5d3eb43ea8977fc33660829e4,11.2331,7.5116,code,github_docs,needs_update,nodejs/node: deprecations
5d6a213048114fcc803d26a7a55e46c6,11.2490,7.4890,code,github_docs,approved,nodejs/node: deprecations
ec1d34d704874f388c864e7bbf30f501,10.0779,6.4081,code,github_docs,needs_update,nodejs/node: deprecations
b2a9ce1803514db69c3b05a9e8aedc28,11.3015,6.1659,code,github_docs,needs_update,nodejs/node: deprecations
8d7ad7e12b004e0597d3f028b4f1fe56,11.0141,7.5919,code,github_docs,needs_update,nodejs/node: cli
81d1f9f4e2d64b2b9d3064dca2914c10,11.2752,7.1577,code,github_docs,approved,nodejs/node: cli
1dfb7623a86b4cdd8ec62dd41532173f,10.5739,7.4897,code,github_docs,approved,nodejs/node: cli
7b4a3827d15445b7a1953d0cf44311c9,10.8799,7.5411,code,github_docs,needs_update,nodejs/node: cli
c4ba37106cf442ba8bc7b9351ae40cab,10.0251,8.1863,code,github_docs,approved,nodejs/node: cli
3f9bd9beda434fd482288bd19c3912a0,10.0626,8.2030,code,github_docs,approved,nodejs/node: cli
93419609cd854f719411546358293350,11.0991,7.3457,code,github_docs,needs_update,nodejs/node: cli
df060b006d134f2298825396e0d8c0de,11.2422,7.1369,code,github_docs,approved,nodejs/node: cli
0eae776b6f134c6591bf3f1a8d548222,10.7485,6.3679,code,github_docs,approved,nodejs/node: stream_iter
344ace6584ac45d6a3c837ce44220bdf,10.7350,6.3892,code,github_docs,needs_update,nodejs/node: stream_iter
61ef0285c3834e2b98dae5dc96ed932e,11.0420,6.4120,code,github_docs,needs_update,nodejs/node: stream_iter
0f75225e996248e1ac142af714b6207c,10.8272,6.3625,code,github_docs,approved,nodejs/node: stream_iter
1cdbf25655d14b9bb8ce7045addfb50c,11.0629,6.5229,code,github_docs,approved,nodejs/node: stream_iter
69c38dd8ed624cec8d05539f6a035d45,9.7399,7.8569,code,github_docs,needs_update,nodejs/node: sqlite
b6cb45b1910a4d7f803999ea063b614e,9.2849,7.3670,code,github_docs,needs_update,nodejs/node: sqlite
e7417a31d85d4dc1b8f019409597f5c8,9.7452,7.8402,code,github_docs,needs_update,nodejs/node: sqlite
7a11c467d91b4a4ea76b06066ee856e7,9.6153,7.8986,code,github_docs,approved,nodejs/node: sqlite
c7b641e8c9d74f33a6678e4e78512762,11.2593,6.6362,code,github_docs,needs_update,nodejs/node: perf_hooks
6ad1a19195b540b1a8ae1bb4c68d1cbf,11.3013,6.5942,code,github_docs,approved,nodejs/node: perf_hooks
e72932f3c3734a42bb8d5d24c8f206e7,11.7311,6.6451,code,github_docs,needs_update,nodejs/node: perf_hooks
bda9d50eaf14414091fc7fc1284a834d,11.7843,6.7166,code,github_docs,needs_update,nodejs/node: perf_hooks
327d26201cea4da284dcae1f4e82d83f,11.5120,6.6818,code,github_docs,needs_update,nodejs/node: perf_hooks
80919ffb77704927bc6a2a84a46a64e1,8.4569,8.0060,code,github_docs,needs_update,python/cpython: email.policy
d4a75b4140dd4d4abd0a9b8da2e62b34,8.5724,8.1067,code,github_docs,needs_update,python/cpython: email.policy
c8f4c7cf85e54cc3b05b01c60e071513,8.4173,8.0896,code,github_docs,approved,python/cpython: cgi
14d5fc9259c84d659c4c9af252711a7a,7.9777,7.2322,code,github_docs,needs_update,python/cpython: cgi
25b8745dd8e44e759463862b8f758a7f,8.9678,6.2102,code,github_docs,needs_update,python/cpython: bdb
d333f1021ceb4a1cb22ab3b273807d53,8.5460,6.1712,code,github_docs,needs_update,python/cpython: bdb
423ebcd854bf4511903c65f68029fcf8,7.7284,6.0442,code,github_docs,approved,python/cpython: pickle
7c8f862eb49045c9ad468d1eff1f5a3c,6.9448,6.0623,code,github_docs,approved,python/cpython: pickle
484db573443c4fc2a15b0cdd90483685,7.3298,6.1312,code,github_docs,approved,python/cpython: pickle
f8b64eb63735465f8501f6324a537618,11.5738,5.3629,code,github_docs,approved,python/cpython: logging.config
b44214e68b304001a5195b08dc33a820,8.4406,6.3237,code,github_docs,approved,python/cpython: logging.config
36fc2aaad02649f9b942e69b1b3fe5c4,8.3564,6.3060,code,github_docs,approved,python/cpython: logging.config
3b8b3461f1174764b52328d16782d8eb,11.6682,5.0478,code,github_docs,needs_update,python/cpython: ipaddress
df47875ac4454c9fb1547e7721f8d280,8.1077,5.8174,code,github_docs,approved,python/cpython: ipaddress
f4e97f3b312943ddb549f5ee502ef53d,8.8308,6.6853,code,github_docs,needs_update,python/cpython: ipaddress
24944d2cb5e24c6e993fd596693596cc,8.6802,6.8201,code,github_docs,approved,python/cpython: exceptions
3b2a2fd9a0ac48208851988daf4b36ad,8.6386,6.7498,code,github_docs,approved,python/cpython: exceptions
11521dd297c04b07b339f198895b9171,8.5259,6.7260,code,github_docs,needs_update,python/cpython: exceptions
3115cbc65edd4466b30834d49ac1b00f,8.4974,8.2025,code,github_docs,approved,python/cpython: email.compat32-message
98a7082b5679487585bb5297d5f3b585,8.4769,8.2036,code,github_docs,approved,python/cpython: email.compat32-message
851e4d135e5a486c96ff88080e9f9c49,8.4999,8.1729,code,github_docs,approved,python/cpython: email.compat32-message
1776f34b41c149928bcdc44290ff8ac8,8.5685,8.1324,code,github_docs,needs_update,python/cpython: email.compat32-message
f749e91ea0c542dea511eb8ef7706165,8.4982,8.2082,code,github_docs,approved,python/cpython: email.compat32-message
74001602dcbc4f76bd60f402f0823257,6.9071,5.7740,code,github_docs,needs_update,python/cpython: difflib
9de1a55e7b5d43508292afec9bf04d99,7.6548,6.4783,code,github_docs,needs_update,python/cpython: csv
9ccb08408cff462a9d771367393c1a42,7.8191,6.3468,code,github_docs,needs_update,python/cpython: csv
460642746e414c45a35e7b78b6d321cc,8.9630,5.5671,code,github_docs,approved,python/cpython: cmd
f2409a64eda24167a1d622e9baa97611,8.8265,5.7101,code,github_docs,needs_update,python/cpython: cmd
f407201a47854bd1bc0ba6011256a8c3,10.8798,7.6971,code,github_docs,approved,nodejs/node: esm
6c9bcc54861643de98db85fad39af11a,10.7282,7.6357,code,github_docs,approved,nodejs/node: esm
f808ec66cb3d40ca80d2509e3d285ef7,11.1520,7.6629,code,github_docs,needs_update,nodejs/node: esm
f8adb2ef39bf44a69a53be402b7d11cb,11.0270,7.7365,code,github_docs,approved,nodejs/node: esm
865452d082e249108fc34f1ef0ed75dd,7.4512,6.6082,code,github_docs,needs_update,python/peps: pep-0258
1f6998caf13046dfa6b1ce140e0eb2ac,7.3231,6.4868,code,github_docs,needs_update,python/peps: pep-0258
3efe011bd3ca407788d6eb513bfbfb63,11.6079,5.5505,code,github_docs,approved,nodejs/node: net
bb784f1716b147a7ba85f24cc02174be,11.9027,5.6497,code,github_docs,needs_update,nodejs/node: net
d56832cf135a4d83b04e61016d22c799,11.5276,5.6263,code,github_docs,approved,nodejs/node: net
4a55f4e928a64cec81fa611515e13e62,11.5633,5.3295,code,github_docs,approved,nodejs/node: net
4a532d32a6e34835a5f92e286a2c5486,12.1422,5.6855,code,github_docs,approved,nodejs/node: net
a60239fb73ce48d8997df3e4c09a36c9,11.7936,5.0645,code,github_docs,approved,nodejs/node: net
d2701869f931442aa9b3da4ed21d73c0,11.6091,7.6648,code,github_docs,needs_update,nodejs/node: addons
822e59e0155d4ea0b3a50d7bc060dcd8,11.6652,7.6927,code,github_docs,needs_update,nodejs/node: addons
b9decfee479e46c39562120662085415,10.4174,4.2680,code,github_docs,needs_update,python/cpython: asyncio-llapi-index
a1418b16b94b4085a8000925aa7ff817,7.6548,4.6783,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
013a39ebf61a4411b9024e1cec5119bb,7.5556,4.6634,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
075e5170d41c4341bd0cc8b3c371d2ff,7.5753,4.7366,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
138d29e63b3440a59b5ceec23bea634b,7.5964,4.7245,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
4a8ea4b8b871434087227e7366603eef,7.6354,4.6863,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
cf74d15b76f94b03862a438da6673df9,7.6230,4.4900,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
dabfba85cbc74a7f8e70687f70d62ff5,7.6344,4.2703,code,github_docs,approved,rust-lang/book: appendix-02-operators
e5003dccdae44248a109411ce3755ebf,9.5234,6.5398,code,github_docs,approved,python/cpython: pathlib
8044e3452da34fb6b55a086e479559d3,8.3128,7.2282,code,github_docs,needs_update,python/cpython: locale
16c76fbb550a464ea232b59a483ea53a,8.3550,7.2292,code,github_docs,needs_update,python/cpython: locale
11a21c89a62c441dbc80aadacd226c8a,9.8099,5.7618,code,github_docs,approved,python/cpython: idle
6a4198f4aa12485fb029661874ece0c5,7.2256,6.1983,code,github_docs,needs_update,python/cpython: email.headerregistry
b51ef3db3ac64d12b63fd9d1d42b941f,8.7490,7.7294,code,github_docs,needs_update,python/cpython: email.headerregistry
bff1b11dd0874463abb1e822b10326d7,8.6066,7.8710,code,github_docs,approved,python/cpython: email.headerregistry
2f96d2dd8a85486689a9b24c2a3db6bc,8.4154,8.1577,code,github_docs,approved,python/cpython: email.message
282e35389b734c43880246fae31ed00d,8.5328,8.2003,code,github_docs,needs_update,python/cpython: email.message
eb6a23709b6c44fb9f2986a21057bde9,8.5156,8.2122,code,github_docs,needs_update,python/cpython: email.message
5a7345c83972477ea6b6b8b45152d5f6,8.4418,8.2253,code,github_docs,approved,python/cpython: email.message
a1d7b2decb9c4f20bc94dade8af030cd,10.6292,6.6429,code,github_docs,approved,nodejs/node: webstreams
72355c0929d542c9bda904a6f620f6aa,10.6486,6.5341,code,github_docs,approved,nodejs/node: webstreams
d256c2c82846449481715bf7432f85c6,7.7877,6.5986,code,github_docs,needs_update,python/cpython: compileall
210c69855183476ba9128e637ba7f38e,9.9324,6.0908,code,github_docs,approved,python/cpython: io
8d14c33f6f8a4261b1476ab0638ab671,10.0181,6.2540,code,github_docs,needs_update,python/cpython: io
e4065c2f984d4a0095c6f1c3ed6b646e,8.5470,7.1987,code,github_docs,needs_update,python/cpython: io
3e606ff436f14d788a15930b4718b122,9.8634,6.0602,code,github_docs,needs_update,python/cpython: io
945fcc07a04441f6be3e192e53bcf845,7.9301,3.9198,code,github_docs,approved,python/cpython: hashlib
169eff6a11a54e159b31bdae9bd8f94b,7.9087,3.9250,code,github_docs,approved,python/cpython: hashlib
e781a9682a8f4bb5b3fcb0b52f551b5e,11.7672,7.3882,code,github_docs,approved,nodejs/node: repl
6c5715235f7c48c8aaa95828ec8303af,11.4490,7.2682,code,github_docs,approved,nodejs/node: repl
de9f0a108ba34d50a989d2dd3012ce0b,11.5264,6.0017,code,github_docs,needs_update,nodejs/node: readline
946420e0e1a6406bbdfd8d58f997ab34,11.2161,6.4802,code,github_docs,approved,nodejs/node: readline
f0bf8d8562444ad5ac89ed4b6cbd6a13,11.0406,5.8008,code,github_docs,needs_update,nodejs/node: readline
62a9070d2ac5443490b8543cfda77c6d,11.6290,5.3607,code,github_docs,needs_update,nodejs/node: dgram
25bbb4d3f07b4890a29a6f3199dcf59d,11.5315,5.0420,code,github_docs,needs_update,nodejs/node: dgram
b4e50f62b7e946ebbae1dc76fc914991,12.0320,7.2377,code,github_docs,needs_update,nodejs/node: async_hooks
0d52eb1698d04aa3bac0183894a73e1d,12.0244,7.0300,code,github_docs,approved,nodejs/node: async_hooks
757cd423b9144446b54a6203d6397f35,11.9769,7.1164,code,github_docs,needs_update,nodejs/node: async_hooks
a20e99f15d79498bb9043b23a77f4007,8.8581,6.8989,code,github_docs,needs_update,python/peps: pep-0249
f2ee42cf50a24052acac314ea96ab88a,8.8956,6.8918,code,github_docs,needs_update,python/peps: pep-0249
0232b4f133f842458b6dcab3041d37cd,6.4585,5.5524,code,github_docs,needs_update,python/peps: pep-0225
1c59d0a6c9a949608a5505928d4c1982,6.5240,5.5021,code,github_docs,needs_update,python/peps: pep-0225
7f1167a75adb432a8ac74e324c4eb0f6,6.8775,5.4451,code,github_docs,needs_update,python/peps: pep-0209
f44a64dc2d6645d291b68ced202e1207,6.8042,5.4157,code,github_docs,approved,python/peps: pep-0209
d5ae53233c164bf2a5050e322a46b84d,6.8789,5.3370,code,github_docs,approved,python/peps: pep-0209
2f8774fa72e64c7f9d956b6b3887c99f,8.2354,6.9308,code,github_docs,needs_update,python/cpython: http.cookiejar
128bdc5bf1194f50bdf908591f33c071,8.1121,7.0174,code,github_docs,needs_update,python/cpython: http.cookiejar
8ee1148a813049f6ac39f2257dfb38f9,8.1888,7.0056,code,github_docs,needs_update,python/cpython: http.cookiejar
d52ae2b8022d45f4b4ba219b7922ce64,11.0394,7.5979,code,github_docs,approved,nodejs/node: modules
aa372f5b7f6d4b1d83a1d5fb96e32b12,3.9133,8.4103,code,github_docs,hold,nodejs/node: modules
7b331003150e4a5481a7047ec79fd2dd,10.5621,7.5700,code,github_docs,needs_update,nodejs/node: modules
184b9b540e8447b19d4a2b1ea313494d,11.1998,7.7085,code,github_docs,needs_update,nodejs/node: globals
399ac6040e9a44c99c32eb104f4c240b,10.8931,5.7929,code,github_docs,approved,nodejs/node: globals
f10b2f3599b543d28f9166177f74d91c,10.2944,7.8481,code,github_docs,needs_update,nodejs/node: globals
b89f8dfec45a40d89545397d9d59776f,7.1827,6.0907,code,github_docs,needs_update,python/cpython: json
bac606049a024ded88d0cdb1f4bac8fd,7.4962,6.7554,code,github_docs,approved,python/cpython: json
4f6398920c6d42d0bf59ea8b46360b65,10.9975,7.6795,code,github_docs,approved,nodejs/node: packages
5bb52655be69450ab6f2e2f32ea7477c,11.0121,7.6654,code,github_docs,needs_update,nodejs/node: packages
e76fd0be4f784349a662fcbe4448d9c9,10.9034,7.7183,code,github_docs,approved,nodejs/node: packages
a5c4dfb97fbc4520b5770a8bac9c4913,11.0217,7.7209,code,github_docs,needs_update,nodejs/node: packages
28f8f29fde5842ce9b790bc890a38d3d,11.0899,7.6909,code,github_docs,needs_update,nodejs/node: packages
f5d2c6ee36a54e63b38f30f911a66446,11.4134,5.8711,code,github_docs,approved,nodejs/node: cluster
b4249b698a1145ff90f9bf2a4099481c,11.4220,5.8316,code,github_docs,approved,nodejs/node: cluster
2a97b52de00e4d6db4f44c317afb8e6b,11.5146,5.8877,code,github_docs,needs_update,nodejs/node: cluster
680d0afe87cc465db7a0897d5ef2e7f6,11.3165,5.8294,code,github_docs,approved,nodejs/node: cluster
275ee1fb6063487097c6428f944e6e2c,11.9654,6.1585,code,github_docs,approved,nodejs/node: async_context
355be87d31284a45aba6bfde8d9f886c,11.6676,6.2260,code,github_docs,needs_update,nodejs/node: async_context
5a19406305c0494f9d613e6db8d11b20,11.5495,6.1291,code,github_docs,needs_update,nodejs/node: async_context
4eace04ed1d34f06bb55d4f1d891a855,11.9059,6.4590,code,github_docs,needs_update,nodejs/node: async_context
852a405b0a0a4940b2ed0296bf8f7c64,3.7684,8.4654,code,github_docs,needs_update,python/cpython: functools
5d5ef14b758f4fd48d226b6bd4cb5596,6.6090,5.6350,code,github_docs,needs_update,python/cpython: functools
3b58eb96ca0d4b0eb863cf7aa60e7a07,7.6099,6.2493,code,github_docs,approved,python/cpython: functools
19b90a5eedcf4481ae109bbcf4c41b5f,6.3867,5.8454,code,github_docs,needs_update,python/cpython: bisect
a157fa5b694342068ce5b520dabe2fae,11.3852,5.2554,code,github_docs,approved,python/cpython: nntplib
bba62d76cf254bb2b5a1b0ece564d707,11.9262,5.6826,code,github_docs,needs_update,python/cpython: nntplib
d2b47e7202e34e4884e0fa7967a10403,8.6598,8.1049,code,github_docs,needs_update,python/cpython: imaplib
f2510517bc7d428ca66fa3f728573ede,8.7151,8.1095,code,github_docs,needs_update,python/cpython: imaplib
3e1aa292db674a58b2675a4d4d0b2604,8.6629,8.1063,code,github_docs,needs_update,python/cpython: imaplib
e4d34d25074940c19bf478549bd6c925,8.6470,8.1057,code,github_docs,needs_update,python/cpython: imaplib
29dda9f6576d40c6aa993c53615a76b7,12.8451,6.5071,code,github_docs,needs_update,python/cpython: http.client
bdb97b7c425f4960b8151bc3a980e4e1,12.3515,5.7499,code,github_docs,approved,python/cpython: http.client
2a9c1d651a854a6d815329d41f35839e,8.1323,7.1328,code,github_docs,needs_update,python/cpython: gettext
a18d9620267b4b8c88d26b206b9d8289,8.0149,6.8957,code,github_docs,needs_update,python/cpython: gettext
8d21eb7d851f46879c1b54abc8853776,8.0625,7.0340,code,github_docs,approved,python/cpython: gettext
81b8e67837454f018a468faf24761d7a,7.9160,6.9879,code,github_docs,needs_update,python/cpython: gettext
4c51a90a095d44c98da1f16284c817fe,7.8881,7.0776,code,github_docs,approved,python/cpython: gettext
08cae7b506aa4726ba883ccb38761d0b,11.2659,5.1282,code,github_docs,approved,python/cpython: ftplib
9ce75f8be43b46f1bcc003a073d56e48,11.0047,5.0511,code,github_docs,needs_update,python/cpython: ftplib
7ada8d8218b1419fb99e4041bf37b6fc,11.1732,5.1299,code,github_docs,needs_update,python/cpython: ftplib
ac07e57d697245d29f5f9d2bd6372300,9.8099,5.7964,code,github_docs,needs_update,python/cpython: ftplib
a53231f540434321ac2f31c43f1c1df6,8.5183,8.2529,code,github_docs,approved,python/cpython: email.parser
14c2c6117b7c441eb866627bfd0b7e80,8.4595,8.2022,code,github_docs,needs_update,python/cpython: email.parser
c8a54ab6377d436db655bb1e37cf8194,11.3370,6.2615,code,github_docs,needs_update,nodejs/node: report
77295764e9f842bbb850ced214eed2c1,11.2833,6.4982,code,github_docs,needs_update,nodejs/node: report
53fa73f69736457f809665a1291841b7,7.1302,7.8626,code,github_docs,needs_update,python/peps: pep-0101
284bc4340dbe4ee897a276c2b9e2f04b,7.1597,7.7089,code,github_docs,needs_update,python/peps: pep-0101
08eaf8868da2497bac70792dd0858e22,7.2248,7.5581,code,github_docs,needs_update,python/peps: pep-0101
eaaa4e975b2f4a26be00a2cd5342a772,7.1182,7.7495,code,github_docs,approved,python/peps: pep-0101
